Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2015-07-28,XMRBTC,0.00204,0.0021,0.002,0.002065,47694.89,97.47
2015-07-27,XMRBTC,0.001986,0.0021,0.001981,0.00204,26865.55,54.82
2015-07-26,XMRBTC,0.00196,0.002067,0.001921,0.001986,29363.48,58.72
2015-07-25,XMRBTC,0.001994,0.002037,0.00193,0.00196,45267.69,89.59
2015-07-24,XMRBTC,0.00208,0.0021,0.001971,0.001994,24463.12,49.49
2015-07-23,XMRBTC,0.002057,0.00214,0.002,0.00208,58632.41,121.93
2015-07-22,XMRBTC,0.002164,0.002164,0.001975,0.002057,46413.06,96.29
2015-07-21,XMRBTC,0.001962,0.002164,0.00195,0.002164,64917.39,134.07
2015-07-20,XMRBTC,0.00198,0.001985,0.001912,0.001962,33244.18,64.5
2015-07-19,XMRBTC,0.00191,0.001985,0.001887,0.00198,22017.67,42.59
2015-07-18,XMRBTC,0.001915,0.001958,0.00188,0.00191,24154.66,46.23
2015-07-17,XMRBTC,0.001937,0.001938,0.00185,0.001915,14555.59,27.67
2015-07-16,XMRBTC,0.001896,0.001938,0.001852,0.001937,10142.91,19.15
2015-07-15,XMRBTC,0.002001,0.002001,0.001892,0.001896,3872.29,7.51
2015-07-14,XMRBTC,0.001956,0.002025,0.001925,0.002001,4194.68,8.24
2015-07-13,XMRBTC,0.002025,0.002046,0.001916,0.001956,5288.43,10.37
2015-07-12,XMRBTC,0.001824,0.002097,0.00181,0.002025,14513.41,28.01
2015-07-11,XMRBTC,0.001827,0.001856,0.0018,0.001824,5146.56,9.42
2015-07-10,XMRBTC,0.001853,0.001905,0.001797,0.001827,10862.85,20.26
2015-07-09,XMRBTC,0.001895,0.00192,0.001771,0.001853,7353.25,13.85
2015-07-08,XMRBTC,0.00192,0.001929,0.00184,0.001895,6566.14,12.53
2015-07-07,XMRBTC,0.00188,0.001923,0.001855,0.00192,7787.35,14.71
2015-07-06,XMRBTC,0.001924,0.001924,0.001823,0.00188,12362.14,23.28
2015-07-05,XMRBTC,0.001952,0.00196,0.001905,0.001924,6153.83,11.94
2015-07-04,XMRBTC,0.001925,0.001952,0.001902,0.001952,5639.91,10.94
2015-07-03,XMRBTC,0.001929,0.001961,0.001887,0.001925,7247.66,13.93
2015-07-02,XMRBTC,0.00194,0.001967,0.001815,0.001929,6690.08,12.94
2015-07-01,XMRBTC,0.001881,0.00194,0.001874,0.00194,8182.69,15.68
2015-06-30,XMRBTC,0.001922,0.001922,0.001842,0.001881,6219.14,11.61
2015-06-29,XMRBTC,0.001888,0.002,0.001764,0.001922,10474.15,19.91
2015-06-28,XMRBTC,0.001985,0.001992,0.001755,0.001888,7241.51,13.58
2015-06-27,XMRBTC,0.001986,0.002021,0.001934,0.001985,14289.77,28.5
2015-06-26,XMRBTC,0.002078,0.002078,0.001963,0.001986,12363.92,24.79
2015-06-25,XMRBTC,0.002111,0.002136,0.002055,0.002078,3157.99,6.61
2015-06-24,XMRBTC,0.002159,0.002182,0.00207,0.002111,10396.05,22.2
2015-06-23,XMRBTC,0.002192,0.002198,0.00211,0.002159,7644.21,16.45
2015-06-22,XMRBTC,0.00216,0.002195,0.00212,0.002192,7132.45,15.31
2015-06-21,XMRBTC,0.0022,0.002237,0.002128,0.00216,3784.54,8.21
2015-06-20,XMRBTC,0.002096,0.002285,0.002081,0.0022,13355.88,29.25
2015-06-19,XMRBTC,0.002019,0.0022,0.001984,0.002096,8577.74,17.73
2015-06-18,XMRBTC,0.002017,0.002029,0.001972,0.002019,5781.7,11.57
2015-06-17,XMRBTC,0.002018,0.002149,0.001953,0.002017,12477.98,25.09
2015-06-16,XMRBTC,0.002148,0.002148,0.001991,0.002018,18461.21,38.16
2015-06-15,XMRBTC,0.00213,0.002175,0.00209,0.002148,8652.53,18.53
2015-06-14,XMRBTC,0.0021,0.002139,0.00203,0.00213,8611.28,17.97
2015-06-13,XMRBTC,0.002068,0.002124,0.002001,0.0021,17730.76,36.47
2015-06-12,XMRBTC,0.002005,0.002151,0.00198,0.002068,10777.57,22.18
2015-06-11,XMRBTC,0.002101,0.00214,0.001995,0.002005,14685.75,30.25
2015-06-10,XMRBTC,0.002175,0.002177,0.002061,0.002101,7272.53,15.53
2015-06-09,XMRBTC,0.002368,0.002387,0.00182,0.002175,14509.22,31.21
2015-06-08,XMRBTC,0.002329,0.002422,0.00224,0.002368,24680.94,57.63
2015-06-07,XMRBTC,0.002334,0.002374,0.00221,0.002329,47751.94,109.65
2015-06-06,XMRBTC,0.002213,0.002375,0.0022,0.002334,16491.51,37.66
2015-06-05,XMRBTC,0.002137,0.002246,0.00211,0.002213,11989.49,26.06
2015-06-04,XMRBTC,0.00201,0.00214,0.002,0.002137,10294.29,21.52
2015-06-03,XMRBTC,0.002043,0.002068,0.002,0.00201,6632.63,13.46
2015-06-02,XMRBTC,0.002045,0.002062,0.001925,0.002043,12125.11,24.43
2015-06-01,XMRBTC,0.001971,0.002073,0.001938,0.002045,6865.6,13.86
2015-05-31,XMRBTC,0.001915,0.00216,0.0019,0.001971,15331.72,30.97
2015-05-30,XMRBTC,0.001858,0.001929,0.001841,0.001915,4506.09,8.45
2015-05-29,XMRBTC,0.001864,0.00195,0.001851,0.001858,13225.23,25.3
2015-05-28,XMRBTC,0.001791,0.001911,0.001772,0.001864,13855.43,25.29
2015-05-27,XMRBTC,0.001869,0.00189,0.00175,0.001791,14829.1,26.61
2015-05-26,XMRBTC,0.001965,0.001984,0.001813,0.001869,19533.4,37.12
2015-05-25,XMRBTC,0.002,0.002019,0.001946,0.001965,10936.73,21.69
2015-05-24,XMRBTC,0.001975,0.00202,0.001961,0.002,2379.91,4.73
2015-05-23,XMRBTC,0.001918,0.00205,0.0019,0.001975,7401.1,14.69
2015-05-22,XMRBTC,0.001952,0.002002,0.001755,0.001918,20955.82,39.78
2015-05-21,XMRBTC,0.002222,0.002297,0.001678,0.001952,49837.47,101.34
2015-05-20,XMRBTC,0.002222,0.002375,0.002098,0.002222,11921.82,26.88
2015-05-19,XMRBTC,0.002324,0.00236,0.002115,0.002222,15815.46,35.54
2015-05-18,XMRBTC,0.002363,0.002539,0.002225,0.002324,16099.18,38.79
2015-05-17,XMRBTC,0.00258,0.002649,0.002312,0.002363,10458.4,25.62
2015-05-16,XMRBTC,0.002264,0.002649,0.002254,0.00258,8348.32,20.06
2015-05-15,XMRBTC,0.002097,0.002428,0.002081,0.002264,16335.56,35.9
2015-05-14,XMRBTC,0.002043,0.0022,0.00201,0.002097,4499.01,9.36
2015-05-13,XMRBTC,0.001971,0.00215,0.001956,0.002043,4759.65,9.61
2015-05-12,XMRBTC,0.002121,0.002128,0.00195,0.001971,5240.01,10.65
2015-05-11,XMRBTC,0.002389,0.002389,0.002045,0.002121,4921.31,10.71
2015-05-10,XMRBTC,0.002145,0.002399,0.00206,0.002389,7290.04,16.21
2015-05-09,XMRBTC,0.002007,0.002258,0.001985,0.002145,6358.73,12.97
2015-05-08,XMRBTC,0.002019,0.002043,0.001995,0.002007,4335.37,8.71
2015-05-07,XMRBTC,0.002005,0.002054,0.001992,0.002019,3628.83,7.34
2015-05-06,XMRBTC,0.001955,0.00205,0.0019,0.002005,5151.05,10.17
2015-05-05,XMRBTC,0.001977,0.00202,0.0019,0.001955,8555.53,16.49
2015-05-04,XMRBTC,0.002074,0.002088,0.00196,0.001977,4170.65,8.38
2015-05-03,XMRBTC,0.002115,0.002152,0.002053,0.002074,3781.45,7.93
2015-05-02,XMRBTC,0.002148,0.002173,0.002071,0.002115,3574.8,7.56
2015-05-01,XMRBTC,0.002127,0.002254,0.0021,0.002148,2703.15,5.81
2015-04-30,XMRBTC,0.002199,0.002241,0.00204,0.002127,7945.07,16.96
2015-04-29,XMRBTC,0.002032,0.002236,0.001991,0.002199,9894.86,20.7
2015-04-28,XMRBTC,0.002467,0.0025,0.001991,0.002032,13138.06,28.43
2015-04-27,XMRBTC,0.002537,0.002537,0.00242,0.002467,3889.41,9.59
2015-04-26,XMRBTC,0.002476,0.0026,0.00243,0.002537,5761.86,14.47
2015-04-25,XMRBTC,0.002478,0.002571,0.00225,0.002476,21518.97,51.12
2015-04-24,XMRBTC,0.002599,0.0026,0.002455,0.002478,4915.23,12.35
2015-04-23,XMRBTC,0.002497,0.00263,0.00238,0.002599,14024.75,35.31
2015-04-22,XMRBTC,0.002725,0.002725,0.002462,0.002497,7620.75,19.72
2015-04-21,XMRBTC,0.003039,0.003039,0.00255,0.002725,13166.2,36.37
2015-04-20,XMRBTC,0.002991,0.003051,0.0029,0.003039,4414.41,13.1
2015-04-19,XMRBTC,0.003099,0.003126,0.002975,0.002991,2782.49,8.48
2015-04-18,XMRBTC,0.00297,0.003263,0.002934,0.003099,6512.2,20.16
2015-04-17,XMRBTC,0.003002,0.003002,0.00283,0.00297,7014.89,20.75
2015-04-16,XMRBTC,0.003063,0.003063,0.002845,0.003002,16407.95,47.87
2015-04-15,XMRBTC,0.002999,0.003162,0.002942,0.003063,4456.69,13.42
2015-04-14,XMRBTC,0.003076,0.003144,0.00291,0.002999,5919.3,17.86
2015-04-13,XMRBTC,0.003399,0.003399,0.00295,0.003076,9001.62,28.86
2015-04-12,XMRBTC,0.003546,0.00355,0.003371,0.003399,2329.13,7.96
2015-04-11,XMRBTC,0.003426,0.003607,0.003331,0.003546,7179.12,24.41
2015-04-10,XMRBTC,0.003095,0.003652,0.003017,0.003426,13144.19,43.98
2015-04-09,XMRBTC,0.003088,0.00312,0.00293,0.003095,4243.8,12.68
2015-04-08,XMRBTC,0.003105,0.003328,0.00295,0.003088,7727.39,24.22
2015-04-07,XMRBTC,0.003105,0.003241,0.002811,0.003105,78933.94,233.19
2015-04-06,XMRBTC,0.0034,0.003509,0.003,0.003105,40351.54,126.95
2015-04-05,XMRBTC,0.003372,0.0036,0.00285,0.0034,166762.3,515.81
2015-04-04,XMRBTC,0.0035,0.0039,0.002809,0.003372,162541.82,556.14
2015-04-03,XMRBTC,0.003874,0.00401,0.00343,0.0035,120104.58,436.19
2015-04-02,XMRBTC,0.00405,0.004156,0.00371,0.003874,81922.16,320.36
2015-04-01,XMRBTC,0.003691,0.0043,0.003673,0.00405,107270.91,435.27
2015-03-31,XMRBTC,0.00366,0.0043,0.0034,0.003691,208811.34,815.65
2015-03-30,XMRBTC,0.00286,0.003991,0.00286,0.00366,71775.85,249.17
2015-03-29,XMRBTC,0.003191,0.003258,0.00286,0.00286,6184.63,19.16
2015-03-28,XMRBTC,0.003232,0.003396,0.003108,0.003191,8429.9,26.97
2015-03-27,XMRBTC,0.002975,0.003286,0.00295,0.003232,12965.24,39.65
2015-03-26,XMRBTC,0.00313,0.003153,0.002941,0.002975,10965.76,33.09
2015-03-25,XMRBTC,0.002819,0.00316,0.00278,0.00313,10019.17,29.5
2015-03-24,XMRBTC,0.00282,0.002979,0.00273,0.002819,5812.01,16.37
2015-03-23,XMRBTC,0.002948,0.002948,0.00277,0.00282,7301.07,20.84
2015-03-22,XMRBTC,0.00286,0.003139,0.00279,0.002948,17262.6,50.32
2015-03-21,XMRBTC,0.002453,0.002877,0.002441,0.00286,9636.91,25.61
2015-03-20,XMRBTC,0.002634,0.002634,0.002352,0.002453,15644.59,37.99
2015-03-19,XMRBTC,0.002452,0.002634,0.00239,0.002634,38100.05,95.16
2015-03-18,XMRBTC,0.002604,0.002659,0.00245,0.002452,60382.46,153.1
2015-03-17,XMRBTC,0.0028,0.00285,0.002582,0.002604,59957.58,160.22
2015-03-16,XMRBTC,0.002398,0.002975,0.002374,0.0028,112534.87,305.59
2015-03-15,XMRBTC,0.002355,0.00284,0.002331,0.002398,73376.48,189.79
2015-03-14,XMRBTC,0.002223,0.002578,0.00208,0.002355,94789.2,215.82
2015-03-13,XMRBTC,0.0024,0.0024,0.00218,0.002223,71687.61,161.68
2015-03-12,XMRBTC,0.002409,0.002428,0.002222,0.0024,74576.38,171.23
2015-03-11,XMRBTC,0.002717,0.00282,0.00221,0.002409,113545.65,278.26
2015-03-10,XMRBTC,0.002153,0.00283,0.00198,0.002717,227772.12,555.85
2015-03-09,XMRBTC,0.001801,0.002357,0.001695,0.002153,167431.71,327.68
2015-03-08,XMRBTC,0.00168,0.001873,0.00165,0.001801,63654.49,111.68
2015-03-07,XMRBTC,0.00178,0.00183,0.00168,0.00168,33483.11,59.0
2015-03-06,XMRBTC,0.001716,0.001922,0.00166,0.00178,137762.95,247.8
2015-03-05,XMRBTC,0.001523,0.00172,0.0015,0.001716,86776.81,139.75
2015-03-04,XMRBTC,0.001491,0.001527,0.001401,0.001523,43360.38,62.61
2015-03-03,XMRBTC,0.00157,0.001571,0.00145,0.001491,40170.63,59.66
2015-03-02,XMRBTC,0.001657,0.001667,0.00145,0.00157,42932.66,65.96
2015-03-01,XMRBTC,0.00169,0.00169,0.001605,0.001655,23730.05,38.74
2015-02-28,XMRBTC,0.001523,0.00175,0.0015,0.001649,87080.41,141.95
2015-02-27,XMRBTC,0.001523,0.001598,0.00145,0.001481,71441.11,108.21
2015-02-26,XMRBTC,0.00156,0.00162,0.00145,0.001523,30796.07,47.93
2015-02-25,XMRBTC,0.001467,0.001589,0.00135,0.00156,15729.46,23.08
2015-02-24,XMRBTC,0.001421,0.001671,0.001401,0.001467,34146.64,52.94
2015-02-23,XMRBTC,0.001309,0.001504,0.001276,0.001421,29912.96,42.41
2015-02-22,XMRBTC,0.001248,0.001313,0.001123,0.001309,30406.85,36.73
2015-02-21,XMRBTC,0.001267,0.001273,0.001208,0.001248,25451.31,31.42
2015-02-20,XMRBTC,0.00118,0.001275,0.001133,0.001263,33583.68,39.9
2015-02-19,XMRBTC,0.001052,0.001242,0.00105,0.001171,24121.22,28.01
2015-02-18,XMRBTC,0.001042,0.00105,0.000978,0.001027,5977.11,6.06
2015-02-17,XMRBTC,0.001072,0.001088,0.001031,0.001042,9372.15,9.89
2015-02-16,XMRBTC,0.001082,0.001099,0.001064,0.001072,2830.18,3.04
2015-02-15,XMRBTC,0.001085,0.001099,0.001041,0.001082,6212.42,6.56
2015-02-14,XMRBTC,0.001091,0.001104,0.001063,0.001085,17403.29,18.78
2015-02-13,XMRBTC,0.001112,0.001131,0.001075,0.001091,8017.39,8.78
2015-02-12,XMRBTC,0.001058,0.00118,0.00104,0.001112,33443.8,36.08
2015-02-11,XMRBTC,0.001106,0.001148,0.00105,0.001058,23443.6,25.44
2015-02-10,XMRBTC,0.001166,0.001171,0.00107,0.001106,8439.44,9.43
2015-02-09,XMRBTC,0.001192,0.001192,0.001135,0.001166,5135.99,5.95
2015-02-08,XMRBTC,0.00121,0.001247,0.001157,0.001177,4248.38,5.04
2015-02-07,XMRBTC,0.001231,0.001252,0.001181,0.00121,5285.23,6.37
2015-02-06,XMRBTC,0.001258,0.001268,0.00119,0.001218,3429.84,4.2
2015-02-05,XMRBTC,0.00128,0.001295,0.00124,0.001256,4999.5,6.29
2015-02-04,XMRBTC,0.0013,0.00131,0.001208,0.001284,8713.86,11.0
2015-02-03,XMRBTC,0.00126,0.0013,0.001219,0.0013,64803.51,80.37
2015-02-02,XMRBTC,0.001345,0.001345,0.001229,0.00126,29060.68,37.02
2015-02-01,XMRBTC,0.001318,0.001358,0.001281,0.001345,11412.96,14.99
2015-01-31,XMRBTC,0.001302,0.00134,0.001278,0.001318,19061.12,24.74
2015-01-30,XMRBTC,0.00135,0.00139,0.001263,0.001302,54738.9,70.91
2015-01-29,XMRBTC,0.00132,0.001362,0.001263,0.00135,50331.59,65.76
